|id |title                  |description                                                                                                                     |length|rental_date|rental_duration|rental_return|
|775|SEATTLE EXPECATIONS    |A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert                |110   |2005-05-26 |4              |6            |
|326|FLYING HOOK            |A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria                                              |69    |2005-05-26 |6              |9            |
|563|MASSACRE USUAL         |A Fateful Reflection of a Waitress And a Crocodile who must Challenge a Forensic Psychologist in California                     |165   |2005-05-26 |6              |8            |
|603|MOVIE SHAKESPEARE      |A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin                                |53    |2005-05-26 |6              |6            |
|527|LOLA AGENT             |A Astounding Tale of a Mad Scientist And a Husband who must Redeem a Database Administrator in Ancient Japan                    |85    |2005-05-26 |4              |3            |
|961|WASH HEAVENLY          |A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China                                     |161   |2005-05-26 |7              |6            |
|631|NOVOCAINE FLIGHT       |A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria                                            |64    |2005-05-26 |4              |6            |
|429|HONEY TIES             |A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank                                        |84    |2005-05-26 |3              |2            |
|571|METAL ARMAGEDDON       |A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory                                  |161   |2005-05-26 |6              |7            |
|391|HALF OUTFIELD          |A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat                                 |146   |2005-05-26 |6              |8            |
|872|SWEET BROTHERHOOD      |A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon                      |185   |2005-05-26 |3              |9            |
|734|ROAD ROXANNE           |A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan                              |158   |2005-05-26 |4              |0            |
|219|DEEP CRUSADE           |A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia                                          |51    |2005-05-26 |6              |1            |
|863|SUN CONFESSIONS        |A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park                            |141   |2005-05-26 |5              |6            |
|951|VOYAGE LEGALLY         |A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft                                        |78    |2005-05-26 |6              |2            |
|413|HEDWIG ALTER           |A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery                              |169   |2005-05-26 |7              |7            |
|851|STRAIGHT HOURS         |A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback                                          |151   |2005-05-26 |3              |4            |
|295|EXPENDABLE STALLION    |A Amazing Character Study of a Mad Cow And a Squirrel who must Discover a Hunter in A U-Boat                                    |97    |2005-05-26 |3              |4            |
|112|CALENDAR GUNFIGHT      |A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria                                                  |120   |2005-05-26 |4              |5            |
|43 |ATLANTIS CAUSE         |A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank                                   |170   |2005-05-26 |6              |1            |
|915|TRUMAN CRAZY           |A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery                                  |92    |2005-05-26 |7              |8            |
|388|GUNFIGHT MOON          |A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert                                 |70    |2005-05-26 |5              |9            |
|462|INSIDER ARIZONA        |A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory                                   |78    |2005-05-26 |5              |2            |
|856|STREETCAR INTENTIONS   |A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico                       |73    |2005-05-26 |5              |5            |
|169|COMFORTS RUSH          |A Unbelieveable Panorama of a Pioneer And a Husband who must Meet a Mad Cow in An Abandoned Mine Shaft                          |76    |2005-05-26 |3              |9            |
|147|CHOCOLAT HARRY         |A Action-Packed Epistle of a Dentist And a Moose who must Meet a Mad Cow in Ancient Japan                                       |101   |2005-05-26 |5              |7            |
|740|ROLLERCOASTER BRINGING |A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank                              |153   |2005-05-26 |5              |8            |
|401|HAROLD FRENCH          |A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert                                  |168   |2005-05-26 |6              |4            |
|68 |BETRAYED REAR          |A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank                                    |122   |2005-05-26 |5              |3            |
|374|GRAFFITI LOVE          |A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin                                     |117   |2005-05-26 |3              |1            |
|21 |AMERICAN CIRCUS        |A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank                             |129   |2005-05-26 |3              |1            |
|803|SLACKER LIAISONS       |A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China                                         |179   |2005-05-26 |7              |1            |
|159|CLOSER BANG            |A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India                                  |58    |2005-05-26 |5              |1            |
|391|HALF OUTFIELD          |A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat                                 |146   |2005-05-26 |6              |1            |
|872|SWEET BROTHERHOOD      |A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon                      |185   |2005-05-26 |3              |2            |
|167|COMA HEAD              |A Awe-Inspiring Drama of a Boy And a Frisbee who must Escape a Pastry Chef in California                                        |109   |2005-05-26 |6              |4            |
|329|FORREST SONS           |A Thrilling Documentary of a Forensic Psychologist And a Butler who must Defeat a Explorer in A Jet Boat                        |63    |2005-05-26 |4              |5            |
|319|FISH OPUS              |A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia                                          |125   |2005-05-26 |4              |5            |
