|id   |title                      |rental_date|total_late_return|
|796  |SIERRA DIVIDE              |2005-07-27 |2                |
|382  |GRIT CLOCKWORK             |2005-07-27 |2                |
|525  |LOATHING LEGALLY           |2005-07-27 |2                |
|532  |LOSER HUSTLER              |2005-07-27 |2                |
|590  |MONEY HAROLD               |2005-07-27 |2                |
|415  |HIGH ENCINO                |2005-07-27 |2                |
|628  |NORTHWEST POLISH           |2005-07-27 |2                |
|460  |INNOCENT USUAL             |2005-07-27 |2                |
|450  |IDOLS SNATCHERS            |2005-07-27 |2                |
|698  |PRINCESS GIANT             |2005-07-27 |2                |
|563  |MASSACRE USUAL             |2005-07-27 |2                |
|174  |CONFIDENTIAL INTERVIEW     |2005-07-27 |2                |
|298  |EYES DRIVING               |2005-07-27 |2                |
|531  |LOSE INCH                  |2005-07-27 |2                |
|270  |EARTH VISION               |2005-07-27 |2                |
|116  |CANDIDATE PERDITION        |2005-07-27 |2                |
|302  |FANTASIA PARK              |2005-07-27 |2                |
|74   |BIRCH ANTITRUST            |2005-07-27 |2                |
|595  |MOON BUNCH                 |2005-07-27 |2                |
|414  |HELLFIGHTERS SIERRA        |2005-07-27 |2                |
|189  |CREATURES SHAKESPEARE      |2005-07-27 |2                |
|891  |TIMBERLAND SKY             |2005-07-27 |2                |
|757  |SAGEBRUSH CLUELESS         |2005-07-27 |2                |
|890  |TIGHTS DAWN                |2005-07-27 |2                |
|109  |BUTTERFLY CHOCOLAT         |2005-07-27 |2                |
|301  |FAMILY SWEET               |2005-07-27 |2                |
|502  |KNOCK WARLOCK              |2005-07-27 |2                |
|879  |TELEGRAPH VOYAGE           |2005-07-27 |2                |
|228  |DETECTIVE VISION           |2005-07-28 |2                |
|236  |DIVINE RESURRECTION        |2005-07-28 |2                |
|417  |HILLS NEIGHBORS            |2005-07-28 |2                |
|564  |MASSAGE IMAGE              |2005-07-28 |2                |
|491  |JUMPING WRATH              |2005-07-28 |2                |
|976  |WIND PHANTOM               |2005-07-28 |2                |
|39   |ARMAGEDDON LOST            |2005-07-28 |2                |
|275  |EGYPT TENENBAUMS           |2005-07-28 |2                |
|537  |LOVER TRUMAN               |2005-07-28 |2                |
|473  |JACKET FRISCO              |2005-07-28 |2                |
|985  |WONDERLAND CHRISTMAS       |2005-07-28 |2                |
|882  |TENENBAUMS COMMAND         |2005-07-28 |2                |
|698  |PRINCESS GIANT             |2005-07-28 |2                |
|534  |LOUISIANA HARRY            |2005-07-28 |2                |
|222  |DESERT POSEIDON            |2005-07-28 |2                |
|350  |GARDEN ISLAND              |2005-07-28 |2                |
|869  |SUSPECTS QUILLS            |2005-07-28 |2                |
|778  |SECRETS PARADISE           |2005-07-28 |2                |
|444  |HUSTLER PARTY              |2005-07-28 |2                |
|12   |ALASKA PHANTOM             |2005-07-28 |2                |
|48   |BACKLASH UNDEFEATED        |2005-07-28 |2                |
|533  |LOST BIRD                  |2005-07-28 |2                |
|402  |HARPER DYING               |2005-07-28 |2                |
|434  |HORROR REIGN               |2005-07-28 |2                |
|329  |FORREST SONS               |2005-07-28 |2                |
|78   |BLACKOUT PRIVATE           |2005-07-28 |2                |
|132  |CHAINSAW UPTOWN            |2005-07-29 |2                |
|341  |FROST HEAD                 |2005-07-29 |2                |
|733  |RIVER OUTLAW               |2005-07-29 |2                |
|572  |METROPOLIS COMA            |2005-07-29 |2                |
|503  |KRAMER CHOCOLATE           |2005-07-29 |2                |
|521  |LIES TREATMENT             |2005-07-29 |2                |
|893  |TITANS JERK                |2005-07-29 |2                |
|167  |COMA HEAD                  |2005-07-29 |2                |
|1,000|ZORRO ARK                  |2005-07-29 |2                |
|321  |FLASH WARS                 |2005-07-29 |2                |
|206  |DANCING FEVER              |2005-07-29 |2                |
|973  |WIFE TURN                  |2005-07-29 |2                |
|499  |KING EVOLUTION             |2005-07-29 |2                |
|460  |INNOCENT USUAL             |2005-07-29 |2                |
|49   |BADMAN DAWN                |2005-07-29 |2                |
|647  |OUTFIELD MASSACRE          |2005-07-29 |2                |
|242  |DOOM DANCING               |2005-07-29 |2                |
|86   |BOOGIE AMELIE              |2005-07-29 |2                |
|739  |ROCKY WAR                  |2005-07-29 |2                |
|42   |ARTIST COLDBLOODED         |2005-07-29 |2                |
|162  |CLUELESS BUCKET            |2005-07-29 |2                |
|755  |SABRINA MIDNIGHT           |2005-07-29 |2                |
|257  |DRUMLINE CYCLONE           |2005-07-29 |2                |
|803  |SLACKER LIAISONS           |2005-07-29 |2                |
|239  |DOGMA FAMILY               |2005-07-29 |2                |
|356  |GIANT TROOPERS             |2005-07-29 |2                |
|708  |QUILLS BULL                |2005-07-29 |2                |
|324  |FLINTSTONES HAPPINESS      |2005-07-29 |2                |
|350  |GARDEN ISLAND              |2005-07-29 |2                |
|184  |CORE SUIT                  |2005-07-29 |2                |
|114  |CAMELOT VACATION           |2005-07-29 |2                |
|870  |SWARM GOLD                 |2005-07-29 |2                |
|771  |SCORPION APOLLO            |2005-07-29 |2                |
|194  |CROW GREASE                |2005-07-29 |2                |
|121  |CAROL TEXAS                |2005-07-29 |2                |
|90   |BOULEVARD MOB              |2005-07-29 |2                |
|204  |DALMATIONS SWEDEN          |2005-07-29 |2                |
|73   |BINGO TALENTED             |2005-07-29 |2                |
|893  |TITANS JERK                |2005-07-30 |2                |
|989  |WORKING MICROCOSMOS        |2005-07-30 |2                |
|285  |ENGLISH BULWORTH           |2005-07-30 |2                |
|438  |HUMAN GRAFFITI             |2005-07-30 |2                |
|654  |PANKY SUBMARINE            |2005-07-30 |2                |
|895  |TOMORROW HUSTLER           |2005-07-30 |2                |
|863  |SUN CONFESSIONS            |2005-07-30 |2                |
|665  |PATTON INTERVIEW           |2005-07-30 |2                |
|990  |WORLD LEATHERNECKS         |2005-07-30 |2                |
|344  |FURY MURDER                |2005-07-30 |2                |
|768  |SCARFACE BANG              |2005-07-30 |2                |
|970  |WESTWARD SEABISCUIT        |2005-07-30 |2                |
|20   |AMELIE HELLFIGHTERS        |2005-07-30 |2                |
|782  |SHAKESPEARE SADDLE         |2005-07-30 |2                |
|892  |TITANIC BOONDOCK           |2005-07-30 |2                |
|155  |CLEOPATRA DEVIL            |2005-07-30 |2                |
|964  |WATERFRONT DELIVERANCE     |2005-07-30 |2                |
|460  |INNOCENT USUAL             |2005-07-30 |2                |
|408  |HEAD STRANGER              |2005-07-30 |2                |
|334  |FREDDY STORM               |2005-07-30 |2                |
|432  |HOPE TOOTSIE               |2005-07-30 |2                |
|21   |AMERICAN CIRCUS            |2005-07-30 |2                |
|402  |HARPER DYING               |2005-07-30 |2                |
|472  |ITALIAN AFRICAN            |2005-07-30 |2                |
|110  |CABIN FLASH                |2005-07-30 |2                |
|19   |AMADEUS HOLY               |2005-07-30 |2                |
|409  |HEARTBREAKERS BRIGHT       |2005-07-30 |2                |
|478  |JAWS HARRY                 |2005-07-30 |2                |
|820  |SONS INTERVIEW             |2005-07-30 |2                |
|796  |SIERRA DIVIDE              |2005-07-30 |2                |
|374  |GRAFFITI LOVE              |2005-07-30 |2                |
|31   |APACHE DIVINE              |2005-07-30 |2                |
|69   |BEVERLY OUTLAW             |2005-07-30 |2                |
|242  |DOOM DANCING               |2005-07-30 |2                |
|873  |SWEETHEARTS SUSPECTS       |2005-07-30 |2                |
|517  |LESSON CLEOPATRA           |2005-07-30 |2                |
|457  |INDEPENDENCE HOTEL         |2005-07-30 |2                |
|504  |KWAI HOMEWARD              |2005-07-30 |2                |
|777  |SECRETARY ROUGE            |2005-07-30 |2                |
|273  |EFFECT GLADIATOR           |2005-07-30 |2                |
|324  |FLINTSTONES HAPPINESS      |2005-07-30 |2                |
|126  |CASUALTIES ENCINO          |2005-07-30 |2                |
|570  |MERMAID INSECTS            |2005-07-30 |2                |
|852  |STRANGELOVE DESIRE         |2005-07-30 |2                |
|500  |KISS GLORY                 |2005-07-31 |2                |
|199  |CUPBOARD SINNERS           |2005-07-31 |2                |
|557  |MANCHURIAN CURTAIN         |2005-07-31 |2                |
|746  |ROUGE SQUAD                |2005-07-31 |2                |
|819  |SONG HEDWIG                |2005-07-31 |2                |
|775  |SEATTLE EXPECATIONS        |2005-07-31 |2                |
|572  |METROPOLIS COMA            |2005-07-31 |2                |
|624  |NIGHTMARE CHILL            |2005-07-31 |2                |
|816  |SNOWMAN ROLLERCOASTER      |2005-07-31 |2                |
|79   |BLADE POLISH               |2005-07-31 |2                |
|431  |HOOSIERS BIRDCAGE          |2005-07-31 |2                |
|763  |SATISFACTION CONFIDENTIAL  |2005-07-31 |2                |
|724  |REMEMBER DIARY             |2005-07-31 |2                |
|506  |LADY STAGE                 |2005-07-31 |2                |
|811  |SMILE EARRING              |2005-07-31 |2                |
|545  |MADNESS ATTACKS            |2005-07-31 |2                |
|206  |DANCING FEVER              |2005-07-31 |2                |
|602  |MOURNING PURPLE            |2005-07-31 |2                |
|859  |SUGAR WONKA                |2005-07-31 |2                |
|919  |TYCOON GATHERING           |2005-07-31 |2                |
|183  |CONVERSATION DOWNHILL      |2005-07-31 |2                |
|85   |BONNIE HOLOCAUST           |2005-07-31 |2                |
|922  |UNDEFEATED DALMATIONS      |2005-07-31 |2                |
|629  |NOTORIOUS REUNION          |2005-07-31 |2                |
|857  |STRICTLY SCARFACE          |2005-07-31 |2                |
|175  |CONFUSED CANDLES           |2005-07-31 |2                |
|560  |MARS ROMAN                 |2005-07-31 |2                |
|115  |CAMPUS REMEMBER            |2005-07-31 |2                |
|247  |DOWNHILL ENOUGH            |2005-07-31 |2                |
|625  |NONE SPIKING               |2005-07-31 |2                |
|293  |EXORCIST STING             |2005-07-31 |2                |
|979  |WITCHES PANIC              |2005-08-01 |2                |
|10   |ALADDIN CALENDAR           |2005-08-01 |2                |
|334  |FREDDY STORM               |2005-08-01 |2                |
|810  |SLUMS DUCK                 |2005-08-01 |2                |
|528  |LOLITA WORLD               |2005-08-01 |2                |
|734  |ROAD ROXANNE               |2005-08-01 |2                |
|25   |ANGELS LIFE                |2005-08-01 |2                |
|319  |FISH OPUS                  |2005-08-01 |2                |
|129  |CAUSE DATE                 |2005-08-01 |2                |
|329  |FORREST SONS               |2005-08-01 |2                |
|958  |WARDROBE PHANTOM           |2005-08-01 |2                |
|199  |CUPBOARD SINNERS           |2005-08-01 |2                |
|73   |BINGO TALENTED             |2005-08-01 |2                |
|69   |BEVERLY OUTLAW             |2005-08-01 |2                |
|912  |TROJAN TOMORROW            |2005-08-01 |2                |
|285  |ENGLISH BULWORTH           |2005-08-01 |2                |
|773  |SEABISCUIT PUNK            |2005-08-01 |2                |
|764  |SATURDAY LAMBS             |2005-08-01 |2                |
|652  |PAJAMA JAWBREAKER          |2005-08-01 |2                |
|706  |QUEEN LUKE                 |2005-08-01 |2                |
|287  |ENTRAPMENT SATISFACTION    |2005-08-01 |2                |
|17   |ALONE TRIP                 |2005-08-01 |2                |
|51   |BALLOON HOMEWARD           |2005-08-01 |2                |
